word,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14
190825,-1.5894815843027998,-1.0439024164284736,-0.14950647720458282,-1.0097954320448896,-1.376300686074803,-0.44523119085773877,-0.4816968792218143,-0.6678612147010846,-0.7602620593481327,1.1408738756095478,-0.6499753289898453,-0.16147863349888897,0.23370177637208114,-0.16517528714045196,0.27587001031624064
2,-0.9294904690871194,1.6801885459460648,-2.151047112411894,3.5534968351345455,-3.381819398458993,0.7038116380792517,0.5414360082292561,-4.280208818850358,-1.886675536126813,-0.6473694731233189,-2.614628142048356,1.9704404690802446,-1.5182134636856288,2.6582038060270023,4.700488602635314
2014,0.125003513750661,-0.1495569625447127,-0.3744555606886641,1.5669733097757719,0.6164295040167362,0.7524071279341582,0.6296501217440084,0.31610432530229154,0.5133054553563041,0.5629058598502565,-0.30813819431852474,-1.2300613785558807,-1.2201325438802388,0.49111814911909957,2.281488094651142
2016,-0.512324194093483,2.198617927895818,0.802235873608058,-0.12446672723695212,0.28102150585748015,0.20713035441689384,-0.19991546118259082,1.7644982229664512,-0.41662424523204356,-1.4247740212511077,1.4093526832800392,2.464256126878767,3.512778640048869,-0.11260137332829391,1.7009795594377295
2017,1.589304175307022,-3.58530633225819,-0.47672792022469673,-1.3938366880279707,0.26338076830452106,-3.3375594778017366,0.34853872902504973,1.482711473094766,2.3179388333970383,-0.6668452097172987,-4.281498021167335,2.049259000903666,-0.7995762041127564,1.1998080483166,1.5306033509030006
2018,-1.7638756465153205,-0.5708288221871223,-0.011091802344476955,1.5118865706919624,-1.3569911175408695,-0.6835417340993113,0.1599043961030551,0.9560074918220759,-1.4647644441600507,-0.022353764378059797,1.8326792627482777,2.012948499763896,-2.0263765298010705,-2.014497772514777,2.4434361353992347
2019,1.8508297669562956,-4.92430924045121,1.5239585985185888,-2.536688398874661,4.048004031740193,2.738803453689258,-0.7616597533647175,0.4189660875077,-1.4570117481871638,-0.9719065752489571,-1.813319670442322,1.0326444286298706,-1.1077246285022213,1.0990798528318144,0.6596527533137495
23,1.1661509088367448,-0.5506768663761145,0.3589696242113849,1.2241588989543717,0.1784931770469096,-1.0386413269058856,-0.050961993212871065,0.8255681241096715,-0.14585798812087622,-0.027329543460509257,-0.033877859123376534,0.4361248376987178,-0.02350117388451077,1.649550475570284,-0.4642066209440171
264,0.41008218275357977,0.36333441697755536,0.6791019099485428,-0.6653122652568836,1.008721328794831,-0.20931734300464297,0.07234305293916135,-0.1566019814349359,-1.6060573530752031,-0.1822539048360968,0.30466167694603524,-0.8404019960029067,-0.12050606110826856,-0.8037154390665858,0.6658981511223927
29,0.46295713694971996,-0.6347085743832761,1.0333847369821474,0.19598255174096726,-1.3504050303349227,-1.4269877089206622,-1.0855225685040342,0.21722491722011264,0.6699105693226411,0.8347792002424789,1.1207051153212861,-1.8059493597238199,-0.6652430393773308,-0.6021863548174876,1.717133861697047
2900,0.3554584900954561,-0.23007347520090407,0.8450657194164408,-0.7948000039136234,1.0800871486563537,0.8535702001365939,0.5507649723788334,-0.35505700397639633,-0.3136150486733864,0.4048389620439395,1.445708720681319,-0.7379797572161574,1.104296183466097,1.2204277428211732,0.8420098490228506
3,2.436706808208112,-0.8423920292274031,0.5055575982596592,-1.933948430182317,1.6005483522076203,1.1387303702620881,-2.096293686279347,3.8638734052088295,-3.765659242778509,-1.135645634851544,1.3863597791561182,-1.1724468198151843,-1.4005757533178598,2.287850922389139,-1.3600811556495016
30,1.0423403990570097,0.8138737546342344,-0.4044389615509561,-0.13310371190267015,0.055265389380882664,1.7097769388169337,0.3619092468854084,0.4614867604837743,-0.7436701406032086,0.9122994604941187,0.2188103366300054,0.9560552814380897,0.15202756836764278,-0.4763750355764308,0.21373408339215316
300,0.3332336204453258,0.003362247301024782,0.9786721442817264,1.375541888943508,1.5673405687317652,-0.7474090323754616,-0.8258943815618583,1.5776973892081283,-2.5090752270542493,1.5263996071426111,-0.786361441676903,0.5987255508885683,0.20526454926024096,-0.5786376792321388,0.2218576479452458
33,-0.5740461285176979,1.4994443646806421,0.5083770883655017,0.09686595057988281,0.7719184444322414,0.27769973059403313,0.542526069607246,-0.2755910976238563,-0.6613825103166909,0.6405454978529471,0.4193574225789138,-1.3308361438851146,-0.6386741264253961,1.5111352089560919,0.3486923448075301
360,1.8467506429262104,0.1274292133115149,1.0007178140902777,-0.3412507421302746,-0.17202250731132313,0.24380407833114912,0.8947111741457376,1.478913759314872,-1.1599613544666847,-0.6993663020142291,1.5956053755235071,-0.7991625028317748,0.9499825030655243,1.8577204881414457,0.7175767849480494
4,-0.669293338434543,-1.7279456629030332,1.1610415534033758,-0.7685735386177834,0.4431671265603238,1.4715885336951726,0.46431168317661137,0.2562042571405207,-1.7962239236049715,0.08152020489962523,-0.9236670918600669,-0.30117510074065657,-0.12012306536790571,0.5724315891765602,-0.1608713223006986
5,0.7822148445942039,1.1764796442625514,-0.712827991984678,0.8864764041631703,-0.06698760494653776,-0.35253227851033186,-0.4812124058336013,-2.105655869988855,0.8739111904998185,-0.42537098067476126,-0.11638979184444793,0.33850740606181207,-1.1712520517908926,-0.30705263506566416,-0.1576717271527388
500,-0.24668049802462283,0.08366382319282262,1.3000954402288807,0.10587950215370905,1.1226663503730554,0.4592695558062317,1.2600478686406855,0.5050718494544715,0.6773187949333377,0.3587938972657804,-1.348626244272609,-0.7356000672615136,-0.271732645638208,0.9605123641972656,-1.6612201149101746
5122018,1.4727167004726451,0.21615104479941147,-0.6557366860056782,-0.5172096549005694,-0.39578405078802725,0.18662878204609273,0.7336825975815715,-0.8379689195058642,-0.9208677134105858,-0.33985179532809795,-0.6245777900278643,-0.85592233541895,0.16431812266704263,0.5052464366282818,-0.33587461558770965
55,-0.1358912790285005,-1.4576151726593505,0.24243382301789512,0.044834642211720434,-0.4379795909957768,-0.9282925940921452,-0.14814433383048173,0.9563521465680058,-0.33497295772635566,-1.056913683972462,0.9250736380947422,-0.8321624295154892,0.5521600938626439,0.9630684833377962,0.8205975443891376
69,-0.9182082661923112,-0.3135246553205563,-0.5326514219579881,-0.3645854036138717,-0.7272305143592432,1.001193818522925,0.6806338836560968,-0.09201972721526387,-0.7414717577378996,0.7629651971574359,0.4367033866605669,1.1416435970356755,-1.2825047189392185,-0.43493868873251423,0.4809410185050938
7,0.9498674918062624,-1.6877167371871489,0.4435566646371996,0.15497142836464578,-2.287389198067814,-0.6330478446331078,1.1637254647275017,-1.2839381652569348,2.250351457314681,-2.851380451578934,3.487582072471239,-0.6889384811885396,1.165394152589102,-2.8227412622141737,1.249558267772778
760,-0.6466231826013478,-0.18995019633010482,0.2793866596568174,0.14584247560327518,1.6801834399299838,1.390323924227715,-1.2339199375584102,-1.3847793420787777,-0.5435153654978269,1.0772458892580135,1.8727481378368342,-1.7159800050700023,0.5330574433438284,1.0488148236028425,1.072371393326779
8,2.099372202494021,0.43744717439832964,0.5671734480093845,-0.7427268952802157,-0.8280736127837917,-0.3995684718390036,0.761426226317155,1.2032131192273132,-1.8571427350743124,0.5778139241405101,2.2393918671921385,-0.9571139307381314,-0.3138651755435525,0.03797324861676693,-0.6954547143329975
85,1.349314858018699,0.867836651032735,-1.212355177639192,-1.1277755201431154,-0.03262483605814502,0.07844177794722151,0.9325673339437872,-0.17410305396906048,-0.9463746008670506,-0.7084669386400818,-1.217166908363469,1.4510237777143855,-1.3363386977672107,-0.10594210260681508,-0.09889865304808766
9,-0.1036319956591236,-1.9002817635347626,1.2243946560525465,0.8755666313298829,-2.057204228338563,0.8522174950388357,-0.7848057178652125,1.1729254773227675,-2.7106088479557386,2.8306926974642947,-0.06875505901064222,-2.2944596931822425,1.8687232028378635,0.3851717092933772,2.408859346161635
933,1.3364345846979393,1.4510647755827337,0.07171216660092199,0.9294969455752223,-0.5591155107109096,2.069557614411937,-0.6255992083336559,1.843232971977716,-0.3886064308391821,0.5751671559329203,-1.2123149520845815,0.01711935159970264,0.8251088707102249,-1.3746882681317403,0.444737947564973
99,-0.9945957138378401,-0.07969374805949794,-0.3902328349027711,-0.4901295216816765,-0.9744166393392569,0.6914078289537806,0.6554513665708896,-0.382122106709004,-0.6171957272275184,0.4786730505536456,0.6199892432577508,1.2291346642988379,-1.3258696821122287,-0.6270014601788382,0.8754712153226483
a,-3.2397975667461485,-0.5120061145088075,0.4296848282203848,2.8718512505111247,3.362382810512344,0.9943088816982621,-1.9836891152848135,2.288738158174086,-0.8690646876748214,1.4507335134853376,-0.09962339038628257,-1.6267170141168361,2.036683880423552,5.677311197772062,4.538735202783882
abood,0.1889613850629063,0.35392057478435396,-0.7716568890346512,-0.4144379748173593,0.5491010332274711,-0.9116661762111233,-0.1258149515900801,-0.5155941144099484,-2.308077142219394,0.45177436153050354,-0.9665938560053899,0.42023674847613973,-0.8604067921399006,-1.287893711110244,-0.7008504370715081
adobe,0.13372307029915625,-0.4426192763245213,1.2015647973406003,0.02963424266791565,-1.8089728753051793,-0.554559057117379,0.12273498362564927,-0.2017053777959558,-0.4685496268561341,-0.0773610624647703,1.3252945570191677,-0.16416069603599587,-0.22363616613588705,-0.3145832333741822,0.6557216013443752
advanced,1.3916009449851536,0.17204397625914214,2.427079389738031,-0.02115083291542913,1.448260287134682,-1.7889107260873698,-2.3740368058217705,1.9123106374066259,-0.3923640797735219,1.0226882736258003,-1.4493637834240527,-2.3907912396579127,1.6272318826593648,-2.2222323920394254,-0.24076705211628402
adversity,0.33751437138217,0.47057272446456616,0.9808585050836458,0.02986061240092672,1.0812670524508203,0.7001257220529169,1.2987745626840859,0.11529565264685919,0.43155987910624055,-0.7472460157952486,-0.4367741571419302,0.9371917878305278,0.8786280191818708,-0.5597746530599266,-1.1594990133133423
affordable,-0.4574154819679435,0.47559714431580535,1.077570549495872,0.0019338218219875905,-1.3108756755497533,-0.6568675345883987,-1.5114924156475917,0.8873540295751022,-0.226793463466749,-0.1542692286319573,-0.7236790356013764,-0.7804571721473365,-0.25789805531389687,0.316328605605159,1.483948065515807
after,0.06022800243382482,-0.6909329876273608,0.8548850692609878,1.6353326563326567,0.4454185951229299,-0.5138747291466246,0.28671883909838797,1.6898747808901105,0.2577938663679359,-0.7093095407542347,-0.7776063958161714,0.11130096113011823,0.26829056489379666,0.11706506813836748,-1.0901043965045991
again,-0.9850872031541049,0.4376379882752978,0.18328077114711586,0.0037638279001333368,-1.2207618748454063,1.335508643076877,0.5671589708835393,0.9191242723616831,-0.698456546561188,-0.6929981892800631,-1.2123150773747415,-0.8586538444061154,0.24265593777363145,-0.002656710817382557,-1.0620340739688068
ajax,0.540584309411682,1.8948029261111947,0.4931096575692276,-0.022584137551687433,1.2735422424410652,0.005325593839548217,-0.0134254853835153,-2.507289188244379,0.2737214827916692,0.14271708073575382,-0.443668957960119,0.5284982581924862,-0.7888009248816648,-1.789770293786448,-1.0864938489683145
alan,0.6151156037496741,0.11714993956032452,-0.23779251837217158,0.534951020407092,-0.7306526930299163,2.851368882638321,-0.12591252690567037,-0.8572726428935129,-1.6863909927959992,-1.3537004678012328,0.7119649653144865,1.0752305385189957,-0.27086691266336504,0.35488317037289085,0.36064163798278964
all,0.5438326963489013,1.9110518609997214,-0.5525854980012848,0.5509325400817793,1.5597314825681203,0.9968031617560008,0.17003077603277772,1.0272960765098897,-0.6124912346724478,0.705993697301405,0.10360682192988215,-0.5836565352542661,0.20117650253374472,-1.9152371004224475,-0.04369472735830371
alpha,-0.11964961619803194,-0.8215651127022965,-0.637050896115334,-1.4446125697492562,0.4348850522551577,-0.4197360236651803,-0.10558198806965181,-0.4348975333157216,-0.4094764200500609,0.046449954474517156,-0.7419369795417056,1.2255285623635237,1.444028232566699,1.1274120168875614,-2.011958594904892
amino,0.8021041972400096,-0.3090640971021834,0.36763582421533525,-0.7430752675904935,-0.7537276947836121,-0.31678049128115016,0.6197885540263465,-0.2671167259829769,-0.39978384009534823,-0.9321672005994759,1.6317691348431789,0.09929840025104855,1.014995275363842,-1.468070395936778,-0.4432574452624404
and,-0.9527394480669467,-3.5887748827158066,1.1848316244771018,-3.79333395447744,-1.3625502610073565,-3.473980078793052,3.9827625279457535,-2.574753134888612,6.2480935269797815,-2.596260926285006,0.9390766696153786,2.0040175999371654,-2.1487488120870655,-3.7141234419618474,-2.813679612318177
applying,-0.5381463749511457,-1.0642607912309532,0.2797521702903042,1.2522316026343427,0.5665151979759128,0.5866395949963634,0.7196595499008744,0.189513689062318,0.6408449343506204,0.3914044774347045,0.872834791021283,-0.7703177539226836,-0.674086666205624,1.7772259345521502,0.6928746725731759
aquarius,-0.4298816553054066,-0.005731825025786744,-0.8243056541531208,-1.9048782449586037,0.11964895885095458,1.48747247994887,0.012383433597221334,1.5733695523682067,-0.7748115675709167,1.8338089354919838,0.9768313031520491,1.0760633107060014,-2.2804902625615266,-0.8053132184333692,-0.015940688504051673
arm,-1.2843205684125254,0.6107862261474117,1.2735808474637935,0.14591724761124622,0.6479183263406773,1.6822178337305833,-1.009045577196181,0.1377337598550739,0.3781220803244293,0.023329861947098553,1.560211989960126,-1.2360617668406206,0.297017799147641,0.5811794199106768,0.6956361144756912
arrangement,1.3745890607531845,0.4123319612572627,-1.173449076578631,-0.37848023118710233,0.12851045682793993,2.809760880456757,-0.26507120850210286,-0.11978247387375547,0.9422597845249363,-1.4256823957285853,-0.2839164552724693,-1.5502080922632238,0.5114881728405373,-1.0834990695440372,0.6128340059267946
arsenal,1.3144731512815506,0.05620956549202062,-0.4922011244493552,-1.3022481257727687,0.6239932021785676,-0.07974225517468973,-0.013068409386147735,0.30089030308056774,-1.3950236441286756,-0.1824192446491747,-0.39169587128197536,-0.5501185747168164,-0.24617587478396416,1.1972023208570322,0.5860829458628306
ask,-0.3175710164506243,-5.3169655182110604,1.6183507547656868,-4.542266243606166,-2.712339117649776,3.0299324581327918,-0.21867289961680128,1.8535027262622497,1.385151678750479,-2.606595634154829,-1.8629036596413537,1.2291880287172277,3.9383913831368798,1.1652074064335314,-2.461550725091652
aspartame,0.7321998691017586,0.5693844727604855,0.8877779917769445,-0.4010847859600841,-0.12753065712638492,0.21475501071925404,-0.10295358265612176,1.5672932936746011,-1.5950223199491609,0.42599540218871607,-1.4362568303750218,1.5888099072158268,0.462362171524819,1.3369473030106993,-0.7682576931663974
aug,-0.6404169021116823,-0.3894608828986536,-0.6596996548377779,1.4180030471159841,-0.4941744974789437,-0.008308889539692563,0.762186799824356,0.45026803845411834,0.9538549828188654,0.8654684107142726,1.0598904436867267,-0.8489423792454294,-0.3274347670239014,0.9375719360081679,0.8896435699036159
aurizncom,-1.1009798638548605,-0.6060427887298878,0.3771130139008897,0.36468609184432116,-0.18903135585868702,1.75323448537997,0.07779907292436619,1.139574630339402,-0.061544504454685914,-0.3251704383225485,0.37099105659641163,-0.2900537848519127,-0.5085874877352125,1.7041230138827692,-0.6722208831119953
awakening,-1.5324634858598938,2.2810841153051498,-0.3551135164338967,1.2762125281435033,0.023099320564478186,0.5053794223742973,0.2679568823434103,1.2876309167109907,0.22323748351772527,0.5147936688279813,0.2298749883473647,-2.1174269943658746,-0.16245615735577879,-0.7426760822711431,-1.1387206803199008
back,0.8665410103269839,-0.47012962001910563,-1.3003544018587612,2.280269564364958,-2.121474177959943,-0.4830920200073817,-0.15157764687553038,2.8752408099950233,1.6934731896209567,2.175871294632827,-1.6106050245502277,-1.5526416284423075,1.5737240943765474,2.515414802894981,-0.3073567168702503
bam,-0.7071145969788659,-1.62165385280242,-0.15582104610043004,-0.25422722915535884,0.4439527306989112,-1.5061687521942453,0.9850317063247243,-0.7870072537933135,0.05725930909670429,1.517681504148476,0.4846797887047128,1.2539920556779878,0.0874972137286758,0.20616486588574087,-0.502377514815713
basic,1.79758431122916,-0.8630288118178991,1.4779972504879784,-0.1436848901642667,2.828217151499974,-0.0029581105669565606,-1.1027148067573773,0.316362320377468,2.948069657127132,1.3764661849250115,-4.053877491470221,-0.4289172332363197,0.13690007567858345,1.2412268043089782,-0.05401823090569398
battle,0.09476435328880269,-0.475572349649745,0.44728773437318897,0.2418469826824453,0.44743793906332424,0.10098501937172832,-0.3837947334765926,-0.06768418137326623,-0.9429427318739024,1.3489406437943487,-0.25932723628851223,-0.1310856836242682,0.4904954214621613,0.6460955839747682,0.5348045973157222
be,0.257392777029012,-0.17614575084245068,0.38322656094506463,-0.5903713405646048,-0.3110549900873859,1.8120362489836055,-0.1700011997389515,0.29961831373449843,-0.9308318721459223,0.38049115298803377,0.15152769729659982,-0.23525660120504607,0.3083242114486451,-0.721012078793226,-0.40252775707311206
beat,-0.26448139502057844,-1.8970428041075988,-0.8515720329541108,-0.9134036454029121,-0.991901003117731,0.948565135676162,0.547512702594469,0.3418457304699464,0.6169506932938963,0.17326964415363286,0.7707441846420132,0.8204191517257409,-0.1723118842673297,1.203884382317855,-0.48864014799317756
before,-0.6959527090325813,0.6100993121379832,1.5948219444331115,0.08452217865420358,0.25042729690648635,-1.1731847537442461,-0.599727139965706,-0.2854518608969937,-0.8011992824734097,-0.030497711610124944,0.9711891022201337,-0.330952190972367,-0.9624520539692234,-0.02880981078632663,-0.07174477814941632
beginners,0.8389196629010842,2.0538015914914474,0.032602545677246006,-2.0094092903362015,-0.5297418570290774,-0.7648902981600694,-1.089377112369002,0.6286504486780494,-0.7698862341731536,0.008666113919335364,0.7818307248516186,-0.05633821593592955,0.5562071356502473,0.9702133490813228,-0.5475479192812002
berschriften,-0.13180650275790595,1.1212247643414321,0.13006777299467126,0.8479242021500122,-0.05304206356546534,-0.9035585186160826,0.4241966337515229,0.2220850706086107,-1.2490434181381664,0.5315556811444352,1.2347809266316114,-0.9659706243372279,-0.14336776734347548,0.2561336467785122,-0.775576390496702
berserker,1.2784590690146862,0.5050366458380968,0.814317647936968,1.8164416904072245,-0.44173994733494026,-0.8922317054840407,-1.4634075478291502,-0.7982534061161064,1.471108201341038,0.5766617901758948,-0.3255408988759753,0.020299828853257717,1.349411727959576,-0.560334518651848,-0.1793727743759039
better,1.5737532980744096,1.306777195739567,0.544788716674716,-1.554627371242199,0.2511739778107922,1.0903193345112512,-2.2546837817521905,1.8392784375241122,1.8674276072148301,1.345042884016661,0.4100457105577318,0.07673846686353587,1.1817934127070262,1.1891746054147763,-0.3510258658417575
bible,-1.0576311256342135,0.182254424030246,1.2945983554324145,-1.360731566193369,-0.6863340524700888,1.074721053059454,-1.3252477513540624,0.5104030838031839,-0.7707071141498005,0.7856880259888693,-1.1357840124205278,0.7866698700361802,-0.20660356463210094,0.023053096569121117,-1.3713886223463647
bierly,1.0116855700613132,-1.2090456836911798,1.2567457989538013,0.27783183043961396,0.16229781154035308,-0.7600919537314438,-0.04552052327233949,0.9086822027167668,0.12218429769424013,-0.8906958430527073,1.2148081635931405,0.3974277393622352,-0.3498178977610405,-0.5092957177459294,-1.6064185544423117
bim,-0.22765482410761803,-0.13153886734725953,-1.184966067792537,0.03882885753798835,-0.25476734207130025,-1.5926284713949899,-0.750837950718702,-0.8328967090850342,-0.5495335914712062,0.876903882196417,-0.9545456977824095,0.6553537496878507,0.2950777301427666,-0.23795123604320276,0.8124411344376696
bino,-1.5100565746525403,0.14805850210795948,-1.4103557934687159,-0.02788096440818411,-1.8127528742352856,0.2232867451508261,0.2978793508220633,-2.2562382880474763,-0.5380991691917679,-0.2238760629633451,0.883080310193866,0.6058682386243044,-0.7164978920384902,0.08799575453000417,0.29293229487367317
black,-1.173566661897082,-0.5021835568874895,0.34911947707637725,-0.07274018445221002,-0.3084967988537439,0.4097015049894339,0.7447015570906866,-1.4548127949629366,-0.5170803741847558,-0.7350447064182808,0.34095306386961,0.9251873289179714,0.7318703687462651,1.6007091402382227,-0.5639651349031287
bleed,1.0110326562530394,-0.20832130415804856,0.987104297029279,0.0854668252480382,0.948899494525372,0.10845153161099427,-0.6472643835026914,0.014655743768358402,0.2726102690436325,0.04446705938173237,-1.1635772792224168,-0.33119886655265335,1.6110098080983617,-1.0617274484985413,-0.3033476323121119
blood,0.05434284202232447,0.0706253274719125,0.31003730529752044,0.825431307918091,0.15991711029847017,-0.7346171409936075,0.36899587575602616,1.370314079889998,0.21137772851434228,-0.239089218216139,-0.7321441245436963,-0.28254886940415164,-0.0652445763515667,0.11893309015600266,-0.45912365193377697
bluebuds,0.6262834504313967,0.44121432137693456,1.1131800610302498,1.2595756865614083,0.5530036562850814,-0.10790675608120118,-0.5247126068158781,-0.22722741716944359,-0.01271374159256905,-0.9647643700496734,-2.0440015476450073,-1.3685903072207322,-0.9767140153436981,0.9154328672486852,-1.5061528438653224
bodybuilder,0.46898375745298887,-0.7140315098190344,0.585024134716801,-0.4637830709677697,0.2942049583313888,0.3632801150172906,0.14046674162554115,0.2506255183190022,1.8012113790015876,0.6025732154179135,1.2697298481457924,-0.8492395791317149,-1.2271325450483217,-0.4828585256584398,-1.3547446484195758
bodybuilding,-0.7397806196604377,-0.2963377965248246,-1.0173415612840677,0.3651231222190599,-1.0388832076205974,0.2938238585066551,-0.891487939192293,0.6277617861903456,-0.7015792156315115,-0.10457133563191727,-0.005467806683790346,0.7937196383932917,-0.8537895126536783,-0.272244918994299,-1.0331038390774019
bombshell,0.08830913534129649,0.628449128050613,0.5500357682325013,0.1442907896625516,0.11922104236516141,-0.7700179095451032,-1.135395922077118,1.3393687115695416,-0.9156147606472511,0.3091134218148834,-1.0810360495293307,1.7708033398007808,1.0885479637463364,0.2839297884174003,-0.6672677627325191
booster,-1.1291474184358814,0.15621684832175925,0.8412821522259837,0.00341740919117289,-0.20799923155400324,0.008437984127073197,0.9067689126275923,0.027459208042200287,-0.8690116917248382,0.5227748353033997,-1.2557359344572394,-1.2030505197647812,-0.7166209280883483,-0.1736654959750504,-0.25429871616348343
boygirlfriend,-0.43187565087810337,0.32479438873851585,0.06802632287125639,-0.010496624476210518,-0.753851324767417,-1.3188492303154975,-0.9584186922255766,1.6573218448159908,0.1542730248524819,-0.10044696179507,-0.9779461204547728,-1.581421013536386,1.0025604105868489,-0.4190985325827394,1.4996961054897642
braid,0.2909745555164137,0.18528687532332638,-0.4066386797554008,-1.2231202797386387,1.7074421029114815,-0.679612721312368,-0.8052402970963086,-1.2288306396693018,0.7889507344159533,0.17008994181027673,-0.843977145913946,-1.5392373680163798,-1.1953989059754444,-0.487434458455002,0.31485336729641034
brain,-0.6706848674250123,0.5680791656682518,0.07351728659298966,-0.06863054507686521,0.18187265189318533,-0.1366426408679654,-0.8594668549808983,1.5365523744670475,-0.7935459785329618,0.3788922756651342,-1.4639233263307991,1.8220854667676525,1.0970020682521753,0.9280826846565534,-1.3987236933278406
brains,-0.2798291306651605,0.9381759438847608,0.8316406113961747,0.3955795126209422,0.5357654243981801,-0.09221210097260137,-0.7141030161095228,1.0424863456253644,-0.050036395926499,0.38627688226379364,-1.883495285004067,1.5109637922696832,1.1805049330746935,0.5968178297403138,-0.5410421499018866
bread,0.06288217194726854,-0.7761762170980471,-0.40847544248722706,0.9082070023497252,0.959998753268849,-0.5343196854489877,-0.10259827897392533,0.18801031958803882,-1.3357629421236519,-1.2687815110159233,-0.21085342692846284,0.06548627920442264,0.5526772350992839,-0.8487697350354715,-1.0543516323908015
brenda,-0.1396280169471417,0.09701383503302774,-0.3198991154246589,-0.13431932382290157,-1.5263544881312612,0.49721058267406687,-0.7726292626421937,-0.46325076380826957,-0.17913882625975355,0.0062096848088110355,2.033349681293483,-1.8886722051151574,-0.6996824352023617,-1.008732878599275,1.1462000058657564
brother,-1.2489079215145227,1.5961252336847274,-0.5581591124943415,-0.32439489001395405,-0.6187291432007073,-0.9636419955859868,-1.5650168528526214,0.3717103215678098,0.7151632985421122,0.30366020797563265,-0.6335458422406142,-0.26618599375716967,-0.19060510828121716,-1.0604890925672927,-1.2847611583457794
brown,-0.18088925873645306,-0.8280480172836859,0.8932706237919825,0.1558477204050195,-0.06198774070047344,-0.44068868899488955,-0.3696944277241939,-0.6887999497337216,0.42007027066680536,0.40455249450412795,0.6217322922215153,0.23404097311849198,1.1274769139905765,0.8770136473597521,-0.07705859717792346
brv,-0.9661904278792774,-0.33162154755342804,1.0846085619593846,0.018437450344175255,-0.3385726646879017,1.1121515918967426,-0.31034845811675693,0.06449026806838053,-0.33800799296859557,0.6224599708421857,-0.7034739632799758,-0.9984511383545018,-0.8488582978074832,1.1627525541936203,2.5880413559548248
